paragraph_id,article_id,paragraph_text
money-heist_paragraph_0000003,304,"Part 1 begins with the aftermath of a failed bank robbery by a woman named ""Tokyo"", as a man named the ""Professor"" saves her from being caught by the police and proposes to her a heist of drastic proportions. After a brief outline of the planned heist, the story jumps to the beginning of a multi-day assault on the Royal Mint of Spain in Madrid. The eight robbers are code-named after cities: Tokyo, Moscow, Berlin, Nairobi, Rio, Denver, Helsinki and Oslo."
money-heist_paragraph_0000004,304,"Dressed in red jumpsuits with a mask of the Spanish painter Salvador Dalí, the group of robbers take 67 hostages as part of their plan to print and escape with €2.4 billion through a self-built escape tunnel. The Professor heads the heist from an external location. Flashbacks throughout the series show the five months of preparation in an abandoned hunting estate in the Toledo countryside; the robbers are not to share personal information nor engage in personal relationships, and the assault shall be without bloodshed."
money-heist_paragraph_0000001,320,"Episode 1 (Part 1)









Season
Part
Number




1
1
01





Air date
December 20, 2017


Director
Jesús Colmenar


Executive Producer(s)
Esther Martínez LobatoNacho Manubens


Writer(s)
Álex PinaEsther Martínez Lobato



Chronology


← Previous
Next →




-
Episode 2 (Part 1)





Episode 1 is the first episode of Part 1 of Netflix's Money Heist. It aired on December 20, 2017."
money-heist_paragraph_0000002,320,"The Professor recruits a young female robber and seven other criminals for a grand heist, targeting the Royal Mint of Spain."
money-heist_paragraph_0000003,320,"A young criminal is on the run, wanted by all the police in Spain. She makes a last call to her mother before leaving the country. A stranger approaches her in the street and proposes that she join his heist - where he plans to print €2.4 billion. She accepts, and finds herself with seven other robbers in a house in Toledo, where a man named the Professor prepares them for the heist for five months. To remain anonymous, each robber chooses a city as a code-name, and she becomes Tokyo. She will carry out this heist alongside Berlin, a jewelry thief, Moscow, a specialist in mechanics, and his son Denver, who has a penchant for fighting. She also meets Rio, a young hacker, Oslo and Helsinki, two Serbs, and Nairobi, a counterfeiter. The Professor announces to them that they are going to rob the Royal Mint of Spain."
money-heist_paragraph_0000004,320,"On the day of the robbery, a group of high school students from Brighton College visit the mint. One of the students, Alison Parker, is the daughter of the British Ambassador, who is a close friend of the Queen of England. At the same time, Mónica Gaztambide, an employee of the mint, announces to her lover, Arturo Román, who is none other than the director, that she is pregnant with his child. It is at this moment, the eight robbers hijack the truck that is responsible for delivering the paper money, and enter the premises. They close the armored doors from the inside and lock themselves up with sixty-seven hostages. They confiscate the cell phones, and install a cable to communicate with the Professor who remained in a hangar nearby."
money-heist_paragraph_0000005,320,"Meanwhile, the police hire Raquel Murillo, the country's best negotiator. After opening a vault, the robbers do what they had planned to do: pretend to come out, shoot in the air and re-enter. But all does not go as planned, as two policemen are injured and Rio is shot."
money-heist_paragraph_0000006,320,"We learn that the day before the robbery, Rio offers his dog tag necklace that bears his real name to Tokyo, hence breaking one of the Professor's rules: no personal relationships."
money-heist_paragraph_0000007,320,To be added
money-heist_paragraph_0000001,321,"Episode 2 (Part 1)









Season
Part
Number




1
1
02





Air date
December 20, 2017


Director
Jesús ColmenarMiguel Ángel Vivas


Executive Producer(s)
Esther Martínez LobatoNacho Manubens


Writer(s)
Álex PinaEsther Martínez Lobato



Chronology


← Previous
Next →




Episode 1 (Part 1)
Episode 3 (Part 1)





Episode 2 is the second episode of Part 1 of Netflix's Money Heist. It aired on December 20, 2017."
money-heist_paragraph_0000002,321,Hostage negotiator Raquel makes initial contact with the Professor. One of the hostages is a crucial part of the thieves' plans.
money-heist_paragraph_0000003,321,"Raquel Murillo, divorced police inspector, celebrates her daughter's birthday. Shortly after, she is sent by her boss deal with the heist at the Royal Mint of Spain."
money-heist_paragraph_0000004,321,"In the Royal Mint of Spain, tensions are high as Tokyo shot at police, allowing her affair with Rio to endanger The Professor's plans. Shortly after a discussion about women with Berlin, Rio is tasked with separating Alison Parker from the group. All hostages are given a red jumpsuit and a fake gun. The employees of the Royal Mint of Spain are also sent to print as many €50 notes as possible."
money-heist_paragraph_0000005,321,"Raquel Murillo and her colleague Ángel Rubio monitor the telephone network of the mint. However, Colonel Prieto of the Spanish intelligence has no intention of letting Raquel run everything. The police start a negotiation with the Professor, who advises police not to intervene. Raquel waits for the robbers to free the high school students. This is when we learn that one of the hostages, Alison Parker, is the daughter of the Ambassador of the United Kingdom, so it a priority to rescue her to prevent diplomatic issues. Colonel Prieto decides to enter the mint, as the Professor had predicted. However, after inserting an endoscope camera, the police realise that the robbers are masked and armed with a machine gun, forcing them to retreat. The robbers force Alison at gunpoint to announce to all of Spain that she, the daughter of the Ambassador of the United Kingdom, is being held hostage."
money-heist_paragraph_0000006,321,We also learn that Tokyo and Rio had a close relationships in the months prior to the heist.
money-heist_paragraph_0000007,321,To be added
money-heist_paragraph_0000001,322,"Episode 3 (Part 1)









Season
Part
Number




1
1
03





Air date
December 20, 2017


Director
Miguel Ángel Vivas


Executive Producer(s)
Esther Martínez LobatoNacho Manubens


Writer(s)
Álex PinaEsther Martínez LobatoJavier Gómez SantanderFernando SancristóbalPablo RoaDavid Barrocal



Chronology


← Previous
Next →




Episode 2 (Part 1)
Episode 4 (Part 1)





Episode 3 is the third episode of Part 1 of Netflix's Money Heist. It aired on December 20, 2017."
money-heist_paragraph_0000002,322,Police grab an image of the face of one of the robbers. Raquel is suspicious of the gentleman she meets at a bar.
money-heist_paragraph_0000003,322,"Inspector Murillo, tired of the conflicts with Colonel Prieto, calls her boss at six in the morning from the Bar Hanoi to resign. Unfortunately for her, her phone has no more battery, but a stranger, who is none other than the Professor, offers her his phone. Later, her boss calls her back and convinces her to return to work."
money-heist_paragraph_0000004,322,"In the Royal Mint of Spain, the robbers have already managed to print €52 million and continue with their plan. A hostage, Mónica Gaztambide, is responsible for reading the police a press release from the robbers, which specifies that the hostages are being treated well, and above all, that they cannot enter the mint without risking injuring hostages. Ángel Rubio orders police not to shoot, contrary to what Colonel Prieto had hoped."
money-heist_paragraph_0000005,322,"Berlin recruits a few hostages (including Arturo Román and Pablo Ruiz) to dig a tunnel in the basement of the building. Soon after, Alison Parker  who wants to delete a private photo of herself on the Internet, manages to get her phone while Tokyo and Rio are busy arguing. This allows the police to hack into the camera of Alison's smartphone, and capture a photo of Rio's face. Berlin decides to punish Rio for his carelessness and orders Oslo and Helsinki to beat him, angering Tokyo."
money-heist_paragraph_0000006,322,"In the basement, Arturo, certain that he is going to be killed, decides to go see what is hidden in the robbers' boxes and discovers explosives and weapons."
money-heist_paragraph_0000007,322,"Raquel and the stranger who lent her his phone meet up by chance at the bar, and Raquel, who finds this coincidence unlikely, violently orders him to give him his dictaphone, mistaking him for a journalist. The Professor explains that he comes regularly, which the barman confirms, and Raquel leaves the bar."
money-heist_paragraph_0000008,322,"The police deliver the drugs requested by the hostages, including an abortion pill for Mónica, who is pregnant with her boss' child. Denver strongly advises her against abortion and secretly gives her €20,000 to allow her to raise her child. Unbeknownst to him, Mónica had just retrieved Arturo's phone from his office and was hiding it in her clothes. As she walks away, the phone rings, revealing to Denver and Berlin that she had been concealing a phone. Berlin eventually orders Denver to kill her."
money-heist_paragraph_0000001,323,"Episode 4 (Part 1)









Season
Part
Number




1
1
04





Air date
December 20, 2017


Director
Álex Rodrigo


Executive Producer(s)
Esther Martínez LobatoNacho Manubens


Writer(s)
Álex PinaEsther Martínez LobatoDavid BarrocalJavier Gómez SantanderPablo RoaFernando Sancristóbal



Chronology


← Previous
Next →




Episode 3 (Part 1)
Episode 5 (Part 1)





Episode 4 is the fourth episode of Part 1 of Netflix's Money Heist. It aired on December 20, 2017."
money-heist_paragraph_0000002,323,"Raquel suffers a personal crisis with her ex. The hostages attempt to contact polices, but they are frightened by the gunshots they overheard. The thieves argue among themselves."
money-heist_paragraph_0000003,323,"Denver is ordered to kill Mónica Gaztambide for concealing a cell phone. However, he can't bring himself to do it. Denver instead shoots Mónica in the thigh to make it appear that he killed her, and he hides her in a secluded vault."
