sentence_id,article_id,sentence_text
money-heist_sentence_0000007,495,"In the present, Gandía restrains Tokyo in the panic room, and announces on the bank's intercom that he has Tokyo, and that Palermo was the one who aided his escape."
money-heist_sentence_0000008,495,"In flashbacks, Berlin tells the Professor that the dozens of hostages could stage a rebellion at some point, and that it would be wise to have an infiltrated member pose as a hostage to diffuse the situation if one arises."
money-heist_sentence_0000009,495,"The Professor, Moscow and Denver meet Juan, who is now a trans woman that goes by Julia."
money-heist_sentence_0000010,495,"In the present, she poses as a hostage in the bank, and goes by ""Manila."""
money-heist_sentence_0000011,495,"Palermo admits to the Professor that what Gandía said is true; the Professor assures he will be punished later, and orders the group to unchain him."
money-heist_sentence_0000012,495,The robbers continue to melt down the gold in the foundry—43.5 tonnes at that point.
money-heist_sentence_0000013,495,"While in the freight elevator, Bogotá and Nairobi kiss passionately and she says that they should marry when they get out of the bank."
money-heist_sentence_0000014,495,"As Rio and Denver enter an elevator, Gandía throws a grenade into it just as the doors close, and the two muffle the grenade with their bulletproof vests and helmets."
money-heist_sentence_0000015,495,"They survive the explosion, and the gang rushes to their position."
money-heist_sentence_0000016,495,"As a shootout ensues between Gandía and all members of the gang, with the exception of the restrained Tokyo and wheelchair-bound Nairobi who guards remains armed in a bathroom, Gandía escapes through a duct vent."
money-heist_sentence_0000017,495,"The vent leads him to the room Nairobi is in, and he headlocks her."
money-heist_sentence_0000001,501,"TKO









Part
Number




4
06





Air date
April 3, 2020


Director
Javier Quintas


Writer(s)
Esther Martínez LobatoEmilio DíezLuis Moya



Chronology


← Previous
Next →




5 Minutes Earlier
Strike the Tent





TKO (  Spanish:   KO técnico ) is the sixth episode of Part 4 of Netflix's Money Heist."
money-heist_sentence_0000002,501,"It aired on April 3, 2020."
money-heist_sentence_0000003,501,[1]
money-heist_sentence_0000004,501,"With Nairobi held hostage, Gandia negotiates with the crew."
money-heist_sentence_0000005,501,The Professor desperately seeks a new plan to save his team.
money-heist_sentence_0000006,501,"The gang hears Nairobi's gun fire, and they rush to her."
money-heist_sentence_0000007,501,Gandía shoots a hole through the door and forces her head through it while he ties her hands to the door.
money-heist_sentence_0000008,501,"In flashback, Nairobi asks the Professor to be the father of her child by in vitro fertilisation because she believes the Professor to have good genes."
money-heist_sentence_0000009,501,"Initially opposed to the idea, the Professor agrees."
money-heist_sentence_0000010,501,"In the present, although the panic room is not present on the bank's blueprints, the Professor deduces the location of the panic room to be in the vicinity of the governor's office—behind the governor's bathroom."
money-heist_sentence_0000011,501,The Professor tells Palermo this.
money-heist_sentence_0000012,501,Tamayo and Suárez plan an assault on the bank.
money-heist_sentence_0000013,501,"Meanwhile, having deduced the point of departure of the aircraft which took Rio to Spain, the Professor sends Marseille to Algeria, where the police tortured Rio, to gather intel."
money-heist_sentence_0000014,501,"In flashback, Nairobi celebrates with the other women the fact that the Professor has agreed to have a child with her, which she has tentatively named Ibiza."
money-heist_sentence_0000015,501,Gandía unties Nairobi and uses her to escape while the group holds him at gunpoint.
money-heist_sentence_0000016,501,"having promised  to kill her, he shoots her in the head as he escapes, and within seconds she is dead."
money-heist_sentence_0000017,501,"Shocked, everyone starts firing at him, and Denver throws a grenade at him, injuring him."
money-heist_sentence_0000018,501,To be added
money-heist_sentence_0000001,505,"Strike the Tent









Part
Number




4
07





Air date
April 3, 2020


Director
Koldo Serra


Writer(s)
Emilio DíezLuis MoyaAna BoyeroJuan Salvador López



Chronology


← Previous
Next →




TKO
The Paris Plan





Strike the Tent (  Spanish:   Tumbar la carpa ) is the seventh episode of Part 4 of Netflix's Money Heist."
money-heist_sentence_0000002,505,"It aired on April 3, 2020."
money-heist_sentence_0000003,505,[1]
money-heist_sentence_0000004,505,The group reels following the attack on one of their own.
money-heist_sentence_0000005,505,The Professor puts his adjusted plan in motion with the help of new recruits and Palermo.
money-heist_sentence_0000006,505,"In a flash forward, Gandía communicates with Tamayo that he has eliminated Nairobi and Tokyo, and that he is heading to the roof where he needs a helicopter."
money-heist_sentence_0000007,505,"In the present, a wounded Gandía makes it back to the panic room."
money-heist_sentence_0000008,505,The gang uncover the tunnel to the panic room behind the governor's bathroom.
money-heist_sentence_0000009,505,Palermo informs the Professor that Nairobi has been killed.
money-heist_sentence_0000010,505,"Meanwhile, the police use robots to defuse a bomb at the front entrance of the bank."
money-heist_sentence_0000011,505,"Tamayo calls Gandía's communications centre, but the telecommunication cords are cut by Bogotá before he can answer."
money-heist_sentence_0000012,505,The Professor tells the gang to drill a hole through to the panic room and inject narcotic gas to incapacitate Gandía before rescuing Tokyo.
money-heist_sentence_0000013,505,"The Professor gets people to put up posters all over Madrid that bear the face of Rio with the title ""buried alive,"" and nationally broadcasts a video of Rio recounting his illegal detainment by police and his torture."
money-heist_sentence_0000014,505,Tamayo insists that they will have to vehemently deny these accusations to the press.
money-heist_sentence_0000015,505,"Meanwhile, the Professor enlists Benjamín, father of Manila, and his crew to participate in a plan to free Lisbon."
money-heist_sentence_0000016,505,"In a press conference, Colonel Prieto denies Rio's accusations, but Marseille forces a man who took part in Rio's torture in Algeria to corroborate Rio's story, which is broadcast nationally via video during the press conference."
money-heist_sentence_0000017,505,"This deflates Tamayo's plans, and he calls off the assault on the bank."
money-heist_sentence_0000018,505,"Tamayo tells Sierra that she has to take the blame, and although she will be fired, she will be paid from reserve funds and promises no prison time."
money-heist_sentence_0000019,505,"Meanwhile, Gandía unties Tokyo to remove the shrapnel from his back; she knocks him unconscious and the group frees her."
money-heist_sentence_0000020,505,The Professor then nationally broadcasts a video of himself exposing the illegal detainment of Lisbon inside the tent outside the bank.
money-heist_sentence_0000021,505,"The Ministry of the Interior takes over Lisbon's custody, and removes her from the tent."
money-heist_sentence_0000001,508,"The Paris Plan









Part
Number




4
08





Air date
April 3, 2020


Director
Jesús Colmenar


Writer(s)
Ana BoyeroEmilio DíezLuis MoyaJuan Salvador López



Chronology


← Previous
Next →




Strike the Tent
The End of the Road





The Paris Plan (  Spanish:   Plan París ) is the eighth and final episode of Part 4 of Netflix's Money Heist."
money-heist_sentence_0000002,508,"It aired on April 3, 2020."
money-heist_sentence_0000003,508,[1]
money-heist_sentence_0000004,508,"The Professor, Benjamin, and the others attempt to free Lisboa."
money-heist_sentence_0000005,508,Tokyo's anger threatens her faith in the plan.
money-heist_sentence_0000006,508,Sierra takes matters into her own hands.
money-heist_sentence_0000007,508,"In flashbacks, Berlin confronts Palermo about his obvious feelings towards him, and also reveals his own feelings for Palermo."
money-heist_sentence_0000008,508,"They passionately kiss, however, Berlin says they must part ways and give up the plan because their love would interfere too much."
money-heist_sentence_0000009,508,"In the present, Sierra admits to the press that she had used Nairobi's son to lure her to the window to be shot, that she was later killed by the chief of security of the bank, Gandía, as supported by Colonel Tamayo, and that Rio was buried alive."
money-heist_sentence_0000010,508,Tamayo watches her televised speech in disgust.
money-heist_sentence_0000011,508,"Benjamín and Marseille go to a Chinese restaurant to begin constructing a tunnel that leads to the parking garage of the Supreme Court, where Lisbon is brought to testify."
money-heist_sentence_0000012,508,"Meanwhile, Gandía is restrained and regains consciousness."
money-heist_sentence_0000013,508,"As Sierra is fired and legal proceedings are initiated against her, she begins a pursuit of the Professor on her own."
money-heist_sentence_0000014,508,"Sierra deduces that Antoñanzas must be a mole, and tracks down his wife."
money-heist_sentence_0000015,508,Sierra extracts information from her that he had been found in the pool with two friends in the middle of the night.
money-heist_sentence_0000016,508,"Sierra holds the security guard of the apartment building at gunpoint in order for her to get the security camera footage, and finds the footage of Antoñanzas being helped out of the pool by the Professor, as well as the license plate of his car from the parking lot."
money-heist_sentence_0000017,508,"Meanwhile, the Professor transmits a signal of a fake parking garage so that Benjamín and his crew can drill the hole to the parking garage and rescue Lisbon without being noticed by the guards."
money-heist_sentence_0000018,508,"At the bank, the gang forces Gandía to radio to Tamayo that he plans to begin another attack."
money-heist_sentence_0000019,508,"Meanwhile, Benjamín and his crew disguise themselves as a judge, lawyer and prisoner, and when Lisbon is escorted from the court through the parking garage, they take control of the guards."
money-heist_sentence_0000020,508,"They strap them with bombs, bring in a woman disguised as Lisbon, and force them to take their normally scheduled route outside of the parking garage."
money-heist_sentence_0000021,508,Lisbon crawls through the tunnel from the parking garage to the Chinese restaurant.
money-heist_sentence_0000022,508,"As the gang fires their weapons, they force Gandía to radio to Tamayo that he is going to the roof and requests to be airlifted out."
money-heist_sentence_0000023,508,"The Professor intercepts Tamayo's request for a helicopter, and brings his own, that was acquired on the black market, piloted by Marseille to transport Lisbon to the bank."
money-heist_sentence_0000024,508,The gang creates a ruse on the roof to create the impression that Gandía is fighting.
money-heist_sentence_0000025,508,"Lisbon, disguised as police, descends onto the roof, and is reunited with the gang; they cheer and chant ""for Nairobi!"""
money-heist_sentence_0000026,508,"just as Sierra finds the Professor's hideout, and holds him at gunpoint and taunting him saying that Checkmate."
money-heist_sentence_0000001,555,"Marseille





							Part 5 V2
							
						



							Part 5 V1
							
						



							Part 4
							
						



							Part 3
							
						

































Biographical Information

Full Name
Jakov


Nickname(s)
The mute guy (by Denver)[1]


Gender
Male


Status
Alive



Relationships

Family
Sofía (pet ferret)


Friends
The ProfessorTokyoRioBenjamín MartínezDenverMónica GaztambideManilaMatías CañoHelsinkiLisbonBogotáPalermoBerlinRafaelTatianaAlicia Sierra


Enemies
Denver (formerly)Alicia Sierra (formerly)



Professional Information

Occupation
Hitman (formerly)Robber


Affiliation
Bank of Spain robbers



Series Information

Part(s)
3, 4, 5


Portrayed by
Luka Peroš


Voice Actor
Luka Peroš (English, New)[2]






First appearance
Latest appearance




We're Back
A Family Tradition





Jakov, better known by his code name Marseille, is a character in the Money Heist series."
money-heist_sentence_0000002,555,He appears as a recurring character in season 3 and as one of the main characters in season 4.
money-heist_sentence_0000003,555,He has never entered in the bank but helps the gang and the Professor from the outside.
money-heist_sentence_0000004,555,Not much is known about Marseille's early life.
money-heist_sentence_0000005,555,It was mentioned that he was a hitman.
money-heist_sentence_0000006,555,"The only family he spoke of was his late dog, Pamuk (named after a village located in Somogy County, Hungary; it means 'cotton' in Turkish)."
money-heist_sentence_0000007,555,"In ""Strike the Tent"", he mentions that he speaks Spanish, German, English, French, Italian, Croatian and Serbian."
money-heist_sentence_0000008,555,He has a pet ferret named Sofía.
money-heist_sentence_0000009,555,"Marseille was a friend of Berlin, as we see him at Berlin and Tatiana's wedding."
money-heist_sentence_0000010,555,"At Berlin's Wedding, Marsielle dances with the Professor, Bogotá, Tatiana, and Berlin."
money-heist_sentence_0000011,555,Marseille heading into the Monastery of San Giovanni.
money-heist_sentence_0000012,555,Marseille mainly works as a silent intermediary between the police and the Professor.
money-heist_sentence_0000013,555,He uses two phones and is always moving so they cannot track the Professor and so they can't catch him.
money-heist_sentence_0000014,555,He also works as the Professor's man on the field.
money-heist_sentence_0000015,555,"After Raquel is captured by the police, Marseille crashes his car and stages the scene to make it look like the Professor is badly hurt."
money-heist_sentence_0000016,555,He is seen doing everything he can to help the Professor.
money-heist_sentence_0000017,555,He eventually goes to Algeria for the Professor to capture and record damning evidence against the police and the Spanish government.
money-heist_sentence_0000018,555,Marseille is a calm man.
money-heist_sentence_0000019,555,He doesn't speak much and is sometimes mistaken as mute.
money-heist_sentence_0000020,555,He is vegetarian and claims that he would never hurt an animal.
money-heist_sentence_0000001,557,"Bogotá





							Part 5 V2
							
						



							Part 5 V1
							
						



							Part 4
							
						



							Part 3
							
						

































Biographical Information

Full Name
Santiago López


Nickname(s)
Alpha Male (by Tokyo)Sandokan by (César Gandía)[1]Güey (by Julián)[2]Big guy (by Palermo)[3]


Gender
Male


Status
Alive



Relationships

Family
Emilio (son)Julián (son)Erik (son)Hanna (daughter)Drazen (son)Yaris (daughter)Ivanna (daughter)


Romance(s)
7 unnamed women[4] Nairobi (girlfriend)


Friends
The ProfessorHelsinkiTokyoDenverRioStockholmMarseillePalermo LisbonMatías CañoAgustín MonteroAlfonsoBerlin


Enemies
Gandía



Professional Information

Occupation
WelderRobber


Affiliation
Bank of Spain robbers



Series Information

Part(s)
3, 4, 5


Portrayed by
Hovik Keuchkerian


Voice Actor
Danny Fehsenfeld (English, New)[5]






First appearance




We're Back





Santiago López, better known by the code name Bogotá, is a character in the Netflix series Money Heist series, appearing as a main character in season 3 and season 4."
money-heist_sentence_0000002,557,He was part of the crew who carried out the robbery at the Bank of Spain.
money-heist_sentence_0000003,557,Not much is known about Bogotá's early life.
money-heist_sentence_0000004,557,"He has seven children around the world: Emilio (Venezuela), Julián (Mexico), Erik (Iceland), Hanna (Finland), Drazen (Montenegro), Yaris (Greece), and Ivanna (Ukraine)."
money-heist_sentence_0000005,557,He was present at Berlin's wedding with Tatiana.
money-heist_sentence_0000006,557,"Prior to the Bank of Spain heist, He also participated in the Fredericksborg castle heist alongside Rafael, Tatiana, Marseille and Berlin which he take the role of a SCUBA diver."
money-heist_sentence_0000007,557,"During the Bank of Spain heist, he helps Berlin in a flashback scene by setting off a small explosive in the basement of the bank, whilst Berlin is with the Governor in his office."
money-heist_sentence_0000008,557,"In season 4, he fell in love with Nairobi."
money-heist_sentence_0000009,557,Bogotá is the world's best welder and has a vital role in the heist at the Bank of Spain.
money-heist_sentence_0000010,557,He is the main member in charge alongside Nairobi to lead the group that is melting the gold bricks in the national reserve into grains of gold at the Bank of Spain.
money-heist_sentence_0000011,557,It is through his talents of welding that the team is able to pull-off the successful extraction of the gold from the flooded vault.
money-heist_sentence_0000012,557,"His welding and heroic efforts (placing a bomb underwater while being present in the enclosed vault, welding underwater without an oxygen tank) allow the heist to move forward as planned initially."
money-heist_sentence_0000013,557,He is a tall man with a dad-bod type physique and dark brown hair with a slightly lighter brown beard.
money-heist_sentence_0000014,557,He has brown eyes.
money-heist_sentence_0000015,557,Bogotá is generally a good guy who respects his team and is willing to help his colleagues out.
money-heist_sentence_0000016,557,"He acts like a typical alpha male as he is tough and brave, but also makes slightly sexist remarks that objectify Nairobi."
money-heist_sentence_0000017,557,"When she calls him out, he learns from this mistake."
money-heist_sentence_0000018,557,He doesn’t like vegans much.
money-heist_sentence_0000019,557,"Bogotá believes that a good father is one that behaves exactly the same way they did before becoming a father, and he believes himself to be a good one."
money-heist_sentence_0000020,557,"He admits that he's not a present father and that he only shows up unannounced from time to time, but he claims that he takes care of all of his children."
money-heist_sentence_0000021,557,"Bogotá says that he doesn't ask them for anything but, nonetheless, they throw their arms around his neck and cover him with kisses simply because he's their father."
money-heist_sentence_0000022,557,"He keeps a photo of each of his seven children in his wallet and seems to know them to a certain degree, judging by the way he describes them to Nairobi and Denver."
money-heist_sentence_0000023,557,Emilio is the oldest of Bogotá's children and lives in Venezuela.
money-heist_sentence_0000024,557,"Julián lives in Mexico City; he's growing a mustache and calls Bogotá ""güey"" (dude)."
money-heist_sentence_0000025,557,"Erik, from Iceland, who Bogotá says is funny as hell."
money-heist_sentence_0000026,557,"Hanna, a violinist, lives in Finland and is described as being a beautiful girl."
money-heist_sentence_0000027,557,"Drazen from Montenegro, who Bogotá labels as a really boring kid."
money-heist_sentence_0000028,557,Yaris lives in Thessaloniki (Greece) and who Bogotá says is quite a character.
money-heist_sentence_0000029,557,"Ivanna is ill-tempered, lives in Odessa (Ukraine) and is an artist."
money-heist_sentence_0000030,557,"Initially, Bogotá and Nairobi banter with one another."
money-heist_sentence_0000031,557,"When he says something sexist and Nairobi stands up for herself, he is smitten."
money-heist_sentence_0000032,557,"He falls in love with Nairobi, but Nairobi tells him she wouldn't even touch him with a 10-foot pole."
money-heist_sentence_0000033,557,"Yet, when she gets shot initially in the lung and has surgery, Bogotá is by her bedside throughout her recovery ensuring she is safe."
money-heist_sentence_0000034,557,"While she is still asleep from the surgery, he prepares a means of transportation for her as he knows it will be difficult for her to walk and she will want to be involved in the heist still."
money-heist_sentence_0000035,557,This expresses how much he cares for Nairobi.
money-heist_sentence_0000036,557,"When she wakes up, he confesses his love for her by saying he can imagine her dressed in white saying ""suck dick."""
money-heist_sentence_0000037,557,She reciprocates these feelings and they share an intimate moment looking into one another's eyes.
money-heist_sentence_0000038,557,"Post surgery and their visit to the team working on melting the gold, Nairobi and Bogotá are alone in an elevator together."
money-heist_sentence_0000039,557,She teases him that he is being shy and not flirting with her anymore.
money-heist_sentence_0000040,557,"He explains he does not want to take advantage of her while she is hurt, and she teases him and asks if he still wants to be a couple."
money-heist_sentence_0000041,557,He proves he cares about her by simply kissing her.
money-heist_sentence_0000042,557,"She mocks him, saying ""You call that a kiss?"""
money-heist_sentence_0000043,557,Nairobi gets up with the help of Bogotá and they share a passionate kiss in the elevator.
money-heist_sentence_0000044,557,Bogotá continues to take care of Nairobi as Gandía is on the loose.
money-heist_sentence_0000045,557,"However, once he has to leave her to help his fellow gang members, she is taken hostage by Gandía in the bathroom."
money-heist_sentence_0000046,557,Bogotá is devastated and desperately wants to save Nairobi and hopes he can with the help of his team.
money-heist_sentence_0000047,557,Matías and Bogotá have been associates for 6 years.
money-heist_sentence_0000048,557,"However, their relationship doesn't appear to be amicable."
money-heist_sentence_0000049,557,Bogotá was angry at Matías for pretending not to comply with orders in front of other hostages.
money-heist_sentence_0000050,557,He reveals that he has wanted to slam Matías' head against a wagon 6 times.
money-heist_sentence_0000051,557,Agustín is one of the welders that work under Bogotá as a smelter during the heist.
money-heist_sentence_0000052,557,Alfonso is one of the welders that work under Bogotá as a smelter during the heist.
money-heist_sentence_0000001,559,"Manila





							Part 5 V2
							
						



							Part 5 V1
							
						



















Biographical Information

Full Name
Julia Martínez


Nickname(s)
Juanito (by Denver pre-transition)


Gender
Female


Status
Alive



Relationships

Family
Denver (cousin)Benjamín Martínez (father)Moscow (godfather)


Romance(s)
Denver (kissed)


Friends
Matías CañoTokyoNairobiThe ProfessorPalermoHelsinkiDenver Stockholm Bogotá Marseille LisbonMoscow


Enemies
Arturo Román



Professional Information

Occupation
Hostage Control Robber


Affiliation
Bank of Spain robbers



Series Information

Part(s)
3, 4, 5


Portrayed by
Belén Cuesta






First appearance
Latest appearance




A Quick Vacation
A Family Tradition





Julia Martínez, also known by her code name, Manila, is a character in the Netflix series Money Heist, portrayed by actress Belén Cuesta."
money-heist_sentence_0000002,559,"Julia joined the crew of robbers as requested by Moscow and Denver to The Professor, as they promised her father, Benjamin, that they would take care of her."
money-heist_sentence_0000003,559,"Although she was not included in the Royal Mint of Spain robbery, she did participate in the Bank of Spain heist."
money-heist_sentence_0000004,559,"Her task consists of being among the other hostages, pretending to be one of them as a form of crowd control."
money-heist_sentence_0000005,559,She constantly fakes needing to go to the bathroom to be able to inform the robbers about any developments.
money-heist_sentence_0000006,559,"She is eager to drop the ruse and join the other robbers and eventually does so to prevent Arturo Román from revolting, shooting him in the leg."
money-heist_sentence_0000007,559,"Born as Juan, her father Benjamin is a close friend of Moscow."
money-heist_sentence_0000008,559,"She and Denver have been close friends since childhood, with Moscow mentioning how they were like siblings."
money-heist_sentence_0000009,559,"Because she is a transgender individual, she eventually transitioned as Julia, which Denver and Moscow did not know about until they saw her again."
money-heist_sentence_0000010,559,"She changed her gender, which she revealed to Denver and Moscow in Part 3."
money-heist_sentence_0000011,559,Moscow requested that she join the gang when they were planning the robbery of the Royal Mint of Spain in Toledo.
money-heist_sentence_0000012,559,"In Part 3, Manila is just another hostage in the Bank of Spain and has no major role in the heist yet."
money-heist_sentence_0000013,559,"During this time, she is just doing her role as an undercover agent of the robbers."
money-heist_sentence_0000014,559,She is seen multiple times observing the hostages and their activities.
money-heist_sentence_0000015,559,"In Part 4, Manila gets more to do, as she is seen watching over Arturo Román's actions."
money-heist_sentence_0000016,559,We find out about her relationship to Denver and Moscow within flashbacks and their want to involve her in the Royal Mint of Spain heist.
money-heist_sentence_0000017,559,"We also see Denver and Moscow's positive, if not a bit confused at first, acceptance of Manila being transgender."
money-heist_sentence_0000018,559,"Back in the bank, after César Gandía's escape she and the other hostages are put together in the library."
money-heist_sentence_0000019,559,"On the way there, Arturo offers her 'anxiety' pills, the same he used to roofie Amanda, so he could rape her."
money-heist_sentence_0000020,559,"When a couple of the surrounding hostages find out and start yelling at Arturo, Matías Caño, who is watching over the hostages, goes to check out what is happening and gets ambushed by Arturo."
money-heist_sentence_0000021,559,"Arturo grabs Matías' gun, but is shot by Manila with a pistol Denver gave her earlier, revealing herself to be an undercover robber."
money-heist_sentence_0000022,559,"In Part 5, Manila confesses to Denver that she has feelings for him."
money-heist_sentence_0000023,559,"Denver tries to push her away, but when they talk, she makes Denver realized that he has much more in common with Manila than with Mónica."
money-heist_sentence_0000024,559,Denver and Manila end up sharing a kiss.
money-heist_sentence_0000001,589,"Cincinnati






Relationships

Family
Mónica Gaztambide (mother)Denver (stepfather)Arturo Román (biological father)Moscow (stepgrandfather)



Series Information

Part(s)
3


Portrayed by
Luca Anton



Cincinnati is a character in the Netflix series Money Heist, portrayed by child actor Luca Anton."
money-heist_sentence_0000002,589,"He is Mónica Gaztambide's son and is being raised by her and Denver, his step-father."
money-heist_sentence_0000003,589,"His biological father is Arturo Román, who had an affair with Mónica shortly before the Royal Mint of Spain heist."
money-heist_sentence_0000004,589,Arturo later uses this knowledge to provoke Denver during the Bank of Spain heist.
money-heist_sentence_0000005,589,Cincinnati was born in Indonesia.
money-heist_sentence_0000006,589,"During Mónica's pregnancy, she had 1 ultrasound of Cincinnati in Sulawesi, in a place that Denver describes as ""like a filthy bike garage""."
money-heist_sentence_0000007,589,"The sonographers misread the ultrasound and predicted that their child would be a girl, so Denver and Mónica considered naming him Cynthia."
money-heist_sentence_0000008,589,"However, when the couple learned that he was in fact a boy, they decided to name him ""Cincinnati"" (the city in Ohio, United States) in tribute to the gang of robbers and their city names."
money-heist_sentence_0000009,589,[1]
money-heist_sentence_0000001,601,"Darko Perić






Full name
Darko Perić


Date of birth
March 25, 1977 (age 48)


Place of birth
Kladovo, SR Serbia, Yugoslavia


Nationality
 Serbian


Occupation
Actor


Years active
2000–present


Role
Helsinki





First appearance




Episode 1 (Part 1)"
money-heist_sentence_0000002,601,"Darko Perić (born March 25, 1977) is a Serbian actor who portrays Helsinki in the series Money Heist."
money-heist_sentence_0000001,602,"Miguel Herrán






Full name
Miguel García Herrán


Date of birth
April 25, 1996 (age 29)


Place of birth
Málaga, Spain


Nationality
 Spanish


Occupation
Actor


Years active
2015-present


Role
Rio





First appearance




Episode 1 (Part 1)





Miguel Herrán (born April 25, 1996) is a Spanish actor."
money-heist_sentence_0000002,602,He portrays Rio on Netflix's Money Heist.
money-heist_sentence_0000003,602,"Herrán was born in Málaga, Andalucía, Spain."
money-heist_sentence_0000004,602,"He is an actor, known for portraying Darío in Nothing in Return (2015) and Christian in Élite (2018)."
money-heist_sentence_0000001,603,"Jaime Lorente






Full name
Jaime Lorente López


Date of birth
December 12, 1991 (age 34)


Place of birth
Murcia, Spain


Nationality
 Spanish


Occupation
Actor


Alma mater
La Escuela Superior de Arte Dramático de Murcia (The Superior School of Dramatic Art of Murcia)UNIR


Years active
2016–present


Partner(s)
María Pedraza (2018-2020)Marta Goenaga (2021-present)


Role
Denver





First appearance
Lastest appearance




Episode 1 (Part 1)
The Paris Plan





Jaime Lorente López (born December 12, 1991) is a Spanish actor."
money-heist_sentence_0000002,603,He portrays Denver on the series Money Heist.
money-heist_sentence_0000003,603,Lorente was born and raised in the Spanish city of Murcia located in the south-east of Spain.
money-heist_sentence_0000004,603,[1] He trained in acting at La Escuela Superior de Arte Dramático de Murcia (The Superior School of Dramatic Art of Murcia) and has a master's degree in advanced studies from UNIR.
money-heist_sentence_0000005,603,"[2][3] He has taken contemporary dance classes, but has always liked acting."
money-heist_sentence_0000006,603,[4]
money-heist_sentence_0000007,603,"Lorente has acted the theatre production Equus, for which he won the Best Actor Award in the first edition of the María Jesús Sirvent Awards."
money-heist_sentence_0000008,603,"He has also acted in theatre productions such as El Público, La Vengadora de Las Mujeres, El Secreto a Voces and De Fuera Vendrá."
money-heist_sentence_0000009,603,[5]
money-heist_sentence_0000010,603,"In 2016, Lorente began acting in the Antena 3 series El secreto de Puente Viejo as Elías Mato."
money-heist_sentence_0000011,603,"In 2017, he portrayed ""Denver"" in the hit TV series, Money Heist, for which he was nominated for the ""Best Supporting Actor on Television"" Award by the Spanish Actors' Union."
money-heist_sentence_0000012,603,"In 2018, he portrayed ""Nano"" in the Netflix original series Élite."
money-heist_sentence_0000013,603,"[6] In 2020, Lorente portrayed Rodrigo Díaz de Vivar “El Cid"" in the historical Amazon Prime Video series El Cid."
money-heist_sentence_0000014,603,[7]
money-heist_sentence_0000015,603,"In addition to acting, Lorente has published a book titled A propósito de tu boca, a collection of poems that he started writing in high school."
money-heist_sentence_0000016,603,[8]
money-heist_sentence_0000017,603,"From 2018-2020, Lorente dated María Pedraza."
money-heist_sentence_0000018,603,[9][10]
money-heist_sentence_0000019,603,"On September 3, 2021, the day Volume 1 of Part 5 premiered, Jaime revealed that he was expecting a daughter with a woman from the Money Heist wardrobe department."
money-heist_sentence_0000020,603,His daughter is expected to be born in November 2021 and will be named Amaia.
money-heist_sentence_0000021,603,[11]
money-heist_sentence_0000001,604,"Luka Peroš






Full name
Luka Peroš


Date of birth
October 28, 1976 (age 49)


Place of birth
Zagreb, SR Croatia, SFR Yugoslavia


Nationality
 Croatian


Occupation
Actor


Role
Marseille





First appearance




We're Back





Luka Peroš (born October 29, 1976) is a Croatian actor who portrays Marseille in the series Money Heist."
money-heist_sentence_0000002,604,"He reprised the role in a promotional short called Criminal Support Group, which crosses Money Heist over with Red Notice and Army of Thieves."
money-heist_sentence_0000003,604,The Armyverse wiki covers the short here.
money-heist_sentence_0000001,605,"Belén Cuesta






Full name
Belén Cuesta Llamas


Date of birth
January 24, 1984 (age 42)


Place of birth
Seville, Spain


Nationality
 Spanish


Occupation
Actress


Role
Manila





First appearance




A Quick Vacation"
money-heist_sentence_0000002,605,"Belén Cuesta (born January 24, 1984) is a Spanish actress who portrays Manila in the series Money Heist."
money-heist_sentence_0000001,627,"César Gandía






Biographical Information

Full Name
César Gandia


Gender
Male


Status
Deceased


Cause of Death
Suicide bombing by Tokyo



Relationships

Family
Marisa (wife)Juanito (son)


Romance(s)
Marisa (wife)


Friends
Palermo (temporary ally)Luis TamayoSagastaArantxa ArtecheMateo CanalejasRamiro VázquezSalvador TorrecillaLucas HernandoIsaac CoboMario Urbaneja


Enemies
Berlin (dislike)Tokyo (kidnapping victim, killer)PalermoNairobi (victim)BogotáDenverStockholmRioLisbonManilaHelsinki (attempted killer and attempted victim)The Professor



Professional Information

Occupation
Special Ops AgentAssassinHead of Security at the Bank of Spain


Affiliation
Chief Security Guard at the Bank of Spain Spanish Army



Series Information

Part(s)
3, 4, 5


Portrayed by
José Manuel Poga






First appearance
Latest appearance




48 Meters Underground
Live Many Lives





César Gandía is a character in the Netflix series, Money Heist."
money-heist_sentence_0000002,627,Gandía is introduced as a former hostage in the Bank of Spain.
money-heist_sentence_0000003,627,"However, he manages to escape by following the advice Palermo gave him."
money-heist_sentence_0000004,627,"Previously, he served as the head of security at the bank."
money-heist_sentence_0000005,627,"After escaping, he joined the police force in their efforts to track down the members of the heist group."
money-heist_sentence_0000006,627,"Unafraid to confront the gang, Gandía escapes from his handcuffs with Palermo's help and attempts to smother Nairobi."
money-heist_sentence_0000007,627,His plan is foiled when she stabs him in the neck with a syringe.
money-heist_sentence_0000008,627,He also tries to strangle Helsinki using a noose and later successfully captures Tokyo.
money-heist_sentence_0000009,627,Gandía goes on to torture and ultimately execute Nairobi.
money-heist_sentence_0000010,627,Gandía was the Head of Security at the Bank of Spain when the Bank of Spain heist began.
money-heist_sentence_0000011,627,He was with the governor at the time of the start of the heist.
money-heist_sentence_0000012,627,Gandía holds Nairobi hostage and later shoots her.
money-heist_sentence_0000013,627,Gandía reenters the Bank of Spain alongside other soldiers to combat the robbers.
